"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","15 Dec 2008","2917.90","3012.10","2917.90","2981.20"
"NIFTY 50","12 Dec 2008","2915.35","2936.80","2812.55","2921.35"
"NIFTY 50","11 Dec 2008","2934.05","2945.30","2861.55","2920.15"
"NIFTY 50","10 Dec 2008","2785.70","2940.15","2785.70","2928.25"
"NIFTY 50","08 Dec 2008","2714.70","2861.55","2714.70","2784.00"
"NIFTY 50","05 Dec 2008","2786.65","2821.15","2701.35","2714.40"
"NIFTY 50","04 Dec 2008","2656.50","2793.80","2646.35","2788.00"
"NIFTY 50","03 Dec 2008","2657.50","2693.65","2611.95","2656.45"
"NIFTY 50","02 Dec 2008","2672.90","2672.90","2570.70","2657.80"
"NIFTY 50","01 Dec 2008","2755.15","2832.85","2669.50","2682.90"
"NIFTY 50","28 Nov 2008","2745.70","2779.00","2690.30","2755.10"
"NIFTY 50","26 Nov 2008","2652.45","2762.60","2643.35","2752.25"
"NIFTY 50","25 Nov 2008","2708.30","2790.70","2638.20","2654.00"
"NIFTY 50","24 Nov 2008","2690.85","2740.35","2633.80","2708.25"
"NIFTY 50","21 Nov 2008","2553.60","2718.60","2539.80","2693.45"
"NIFTY 50","20 Nov 2008","2634.20","2634.20","2502.90","2553.15"
"NIFTY 50","19 Nov 2008","2682.75","2772.40","2617.90","2635.00"
"NIFTY 50","18 Nov 2008","2802.45","2802.45","2664.30","2683.15"
"NIFTY 50","17 Nov 2008","2813.40","2835.70","2694.50","2799.55"
"NIFTY 50","14 Nov 2008","2848.00","2938.80","2778.80","2810.35"
"NIFTY 50","12 Nov 2008","2937.90","2975.20","2794.95","2848.45"
"NIFTY 50","11 Nov 2008","3147.20","3147.20","2919.45","2938.65"
"NIFTY 50","10 Nov 2008","2973.30","3161.25","2973.30","3148.25"
"NIFTY 50","07 Nov 2008","2893.25","3010.00","2860.10","2973.00"
"NIFTY 50","06 Nov 2008","2998.45","3007.80","2860.25","2892.65"
"NIFTY 50","05 Nov 2008","3155.75","3240.55","2971.00","2994.95"
"NIFTY 50","04 Nov 2008","3050.25","3152.30","2985.00","3142.10"
"NIFTY 50","03 Nov 2008","2885.40","3062.05","2885.40","3043.85"
"NIFTY 50","31 Oct 2008","2696.30","2921.35","2696.30","2885.60"
"NIFTY 50","29 Oct 2008","2685.30","2781.25","2631.90","2697.05"
"NIFTY 50","28 Oct 2008","2526.20","2695.95","2526.20","2684.60"
"NIFTY 50","27 Oct 2008","2583.75","2585.30","2252.75","2524.20"
"NIFTY 50","24 Oct 2008","2936.25","2936.25","2525.05","2584.00"
"NIFTY 50","23 Oct 2008","3064.80","3085.10","2917.15","2943.15"
"NIFTY 50","22 Oct 2008","3234.70","3235.75","3051.80","3065.15"
"NIFTY 50","21 Oct 2008","3125.40","3254.85","3117.35","3234.90"
"NIFTY 50","20 Oct 2008","3108.20","3238.40","3058.95","3122.80"
"NIFTY 50","17 Oct 2008","3269.05","3335.95","3046.60","3074.35"
"NIFTY 50","16 Oct 2008","3333.85","3333.85","3099.90","3269.30"
"NIFTY 50","15 Oct 2008","3517.90","3518.50","3324.55","3338.40"
"NIFTY 50","14 Oct 2008","3494.10","3648.25","3491.50","3518.65"
"NIFTY 50","13 Oct 2008","3272.90","3510.20","3272.90","3490.70"
"NIFTY 50","10 Oct 2008","3502.05","3502.05","3198.95","3279.95"
"NIFTY 50","08 Oct 2008","3604.40","3604.40","3329.45","3513.65"
"NIFTY 50","07 Oct 2008","3606.95","3732.65","3537.00","3606.60"
"NIFTY 50","06 Oct 2008","3817.30","3820.85","3581.60","3602.35"
"NIFTY 50","03 Oct 2008","3953.55","3969.55","3804.85","3818.30"
"NIFTY 50","01 Oct 2008","3921.85","4000.50","3861.25","3950.75"
"NIFTY 50","30 Sep 2008","3848.70","3966.85","3715.05","3921.20"
"NIFTY 50","29 Sep 2008","3990.20","3997.55","3777.30","3850.05"
"NIFTY 50","26 Sep 2008","4108.75","4110.70","3970.35","3985.25"
"NIFTY 50","25 Sep 2008","4162.15","4172.60","4077.50","4110.55"
"NIFTY 50","24 Sep 2008","4125.75","4207.95","4115.85","4161.25"
"NIFTY 50","23 Sep 2008","4223.90","4224.70","4117.90","4126.90"
"NIFTY 50","22 Sep 2008","4248.95","4303.25","4202.40","4223.05"
"NIFTY 50","19 Sep 2008","4040.80","4262.65","4040.80","4245.25"
"NIFTY 50","18 Sep 2008","4005.25","4050.10","3799.55","4038.15"
"NIFTY 50","17 Sep 2008","4074.80","4116.70","3974.60","4008.25"
"NIFTY 50","16 Sep 2008","4072.55","4090.10","3919.35","4074.90"
"NIFTY 50","15 Sep 2008","4231.95","4237.25","3955.40","4072.90"
"NIFTY 50","12 Sep 2008","4291.60","4323.90","4200.15","4228.45"
"NIFTY 50","11 Sep 2008","4397.25","4399.30","4272.75","4290.30"
"NIFTY 50","10 Sep 2008","4467.50","4467.50","4382.35","4400.25"
"NIFTY 50","09 Sep 2008","4485.15","4497.50","4418.95","4468.70"
"NIFTY 50","08 Sep 2008","4358.30","4558.00","4358.30","4482.30"
"NIFTY 50","05 Sep 2008","4444.70","4444.70","4328.90","4352.30"
"NIFTY 50","04 Sep 2008","4512.95","4514.60","4419.45","4447.75"
"NIFTY 50","02 Sep 2008","4358.85","4522.40","4343.10","4504.00"
"NIFTY 50","01 Sep 2008","4356.10","4365.00","4281.35","4348.65"
"NIFTY 50","29 Aug 2008","4230.60","4368.80","4230.60","4360.00"
"NIFTY 50","28 Aug 2008","4290.75","4304.50","4201.85","4214.00"
"NIFTY 50","27 Aug 2008","4336.85","4364.25","4282.65","4292.10"
"NIFTY 50","26 Aug 2008","4335.20","4345.05","4283.30","4337.50"
"NIFTY 50","25 Aug 2008","4317.95","4398.80","4317.95","4335.35"
"NIFTY 50","22 Aug 2008","4283.85","4337.00","4248.00","4327.45"
"NIFTY 50","21 Aug 2008","4416.20","4418.55","4271.30","4283.85"
"NIFTY 50","20 Aug 2008","4365.45","4434.90","4365.45","4415.75"
"NIFTY 50","19 Aug 2008","4393.10","4393.70","4316.55","4368.25"
"NIFTY 50","18 Aug 2008","4430.70","4447.40","4379.85","4393.05"
"NIFTY 50","14 Aug 2008","4524.20","4529.80","4421.25","4430.70"
"NIFTY 50","13 Aug 2008","4548.05","4572.65","4497.25","4529.05"
"NIFTY 50","12 Aug 2008","4620.95","4649.85","4525.75","4552.25"
"NIFTY 50","11 Aug 2008","4529.35","4625.20","4529.35","4620.40"
"NIFTY 50","08 Aug 2008","4518.35","4546.35","4464.00","4529.50"
"NIFTY 50","07 Aug 2008","4515.25","4580.15","4493.70","4523.85"
"NIFTY 50","06 Aug 2008","4506.25","4615.90","4503.90","4517.55"
"NIFTY 50","05 Aug 2008","4395.80","4515.15","4376.00","4502.85"
"NIFTY 50","04 Aug 2008","4426.10","4436.15","4362.90","4395.35"
"NIFTY 50","01 Aug 2008","4331.60","4422.95","4235.70","4413.55"
"NIFTY 50","31 Jul 2008","4314.35","4342.00","4285.55","4332.95"
"NIFTY 50","30 Jul 2008","4191.20","4327.00","4191.20","4313.55"
"NIFTY 50","29 Jul 2008","4332.20","4332.20","4159.15","4189.85"
"NIFTY 50","28 Jul 2008","4282.25","4352.65","4282.25","4332.10"
"NIFTY 50","25 Jul 2008","4440.85","4440.85","4297.15","4311.85"
"NIFTY 50","24 Jul 2008","4476.20","4539.45","4385.85","4433.55"
"NIFTY 50","23 Jul 2008","4246.70","4491.55","4246.70","4476.80"
"NIFTY 50","22 Jul 2008","4158.45","4262.45","4137.95","4240.10"
"NIFTY 50","21 Jul 2008","4092.20","4168.15","4072.75","4159.50"
"NIFTY 50","18 Jul 2008","3962.95","4110.55","3926.30","4092.25"
"NIFTY 50","17 Jul 2008","3823.15","3968.75","3823.15","3947.20"
"NIFTY 50","16 Jul 2008","3861.55","3920.05","3790.20","3816.70"
"NIFTY 50","15 Jul 2008","4039.30","4040.70","3835.50","3861.10"
"NIFTY 50","14 Jul 2008","4047.45","4118.10","4004.25","4039.70"
"NIFTY 50","11 Jul 2008","4166.00","4215.50","4014.45","4049.00"
"NIFTY 50","10 Jul 2008","4155.65","4187.95","4110.40","4162.20"
"NIFTY 50","09 Jul 2008","3990.90","4169.40","3990.90","4157.10"
"NIFTY 50","08 Jul 2008","4028.70","4028.70","3896.05","3988.55"
"NIFTY 50","07 Jul 2008","4002.00","4114.50","4002.00","4030.00"
"NIFTY 50","04 Jul 2008","3926.65","4033.50","3896.40","4016.00"
"NIFTY 50","03 Jul 2008","4094.60","4097.35","3874.85","3925.75"
"NIFTY 50","02 Jul 2008","3895.30","4107.15","3848.25","4093.35"
"NIFTY 50","01 Jul 2008","4039.75","4075.40","3878.20","3896.75"
"NIFTY 50","30 Jun 2008","4136.25","4163.00","4021.70","4040.55"
"NIFTY 50","27 Jun 2008","4315.30","4315.30","4119.20","4136.65"
"NIFTY 50","26 Jun 2008","4252.60","4324.75","4230.00","4315.85"
"NIFTY 50","25 Jun 2008","4189.60","4264.55","4093.20","4252.65"
"NIFTY 50","24 Jun 2008","4271.05","4305.90","4156.10","4191.10"
"NIFTY 50","23 Jun 2008","4351.15","4351.15","4225.50","4266.40"
"NIFTY 50","20 Jun 2008","4504.20","4532.00","4333.60","4347.55"
"NIFTY 50","19 Jun 2008","4582.55","4585.70","4488.95","4504.25"
"NIFTY 50","18 Jun 2008","4652.80","4679.75","4569.90","4582.40"
"NIFTY 50","17 Jun 2008","4572.50","4664.05","4561.75","4653.00"
"NIFTY 50","16 Jun 2008","4536.30","4617.70","4536.30","4572.50"
"NIFTY 50","13 Jun 2008","4539.50","4563.35","4491.35","4517.10"
"NIFTY 50","12 Jun 2008","4524.40","4550.00","4392.00","4539.35"
"NIFTY 50","11 Jun 2008","4469.65","4541.05","4468.05","4523.60"
"NIFTY 50","10 Jun 2008","4522.00","4522.55","4369.80","4449.80"
"NIFTY 50","09 Jun 2008","4626.45","4626.45","4411.60","4500.95"
"NIFTY 50","06 Jun 2008","4680.55","4746.30","4614.25","4627.80"
"NIFTY 50","05 Jun 2008","4586.95","4690.60","4536.25","4676.95"
"NIFTY 50","04 Jun 2008","4718.70","4731.50","4564.50","4585.60"
"NIFTY 50","03 Jun 2008","4739.30","4739.30","4634.00","4715.90"
"NIFTY 50","02 Jun 2008","4869.25","4908.80","4713.00","4739.60"
"NIFTY 50","30 May 2008","4844.05","4908.85","4833.45","4870.10"
"NIFTY 50","29 May 2008","4926.30","4957.40","4801.90","4835.30"
"NIFTY 50","28 May 2008","4862.70","4926.90","4835.65","4918.35"
"NIFTY 50","27 May 2008","4877.15","4932.00","4846.20","4859.80"
"NIFTY 50","26 May 2008","4953.60","4953.60","4858.00","4875.05"
"NIFTY 50","23 May 2008","5026.55","5059.05","4940.70","4946.55"
"NIFTY 50","22 May 2008","5117.00","5118.90","5010.70","5025.45"
"NIFTY 50","21 May 2008","5105.70","5135.55","5048.70","5117.65"
"NIFTY 50","20 May 2008","5157.00","5160.05","5072.40","5104.95"
"NIFTY 50","16 May 2008","5115.65","5167.40","5106.40","5157.70"
"NIFTY 50","15 May 2008","5010.90","5118.55","4999.60","5115.25"
"NIFTY 50","14 May 2008","4958.45","5026.10","4932.05","5011.75"
"NIFTY 50","13 May 2008","5008.60","5066.00","4943.75","4957.80"
"NIFTY 50","12 May 2008","4981.00","5021.75","4913.80","5012.65"
"NIFTY 50","09 May 2008","5070.85","5087.65","4969.40","4982.60"
"NIFTY 50","08 May 2008","5135.80","5143.05","5062.45","5081.70"
"NIFTY 50","07 May 2008","5156.70","5159.05","5101.25","5135.50"
"NIFTY 50","06 May 2008","5192.35","5206.50","5110.90","5144.65"
"NIFTY 50","05 May 2008","5227.25","5254.50","5182.60","5192.25"
"NIFTY 50","02 May 2008","5265.30","5298.85","5197.60","5228.20"
"NIFTY 50","30 Apr 2008","5198.35","5230.75","5155.85","5165.90"
"NIFTY 50","29 Apr 2008","5092.40","5210.90","5082.15","5195.50"
"NIFTY 50","28 Apr 2008","5112.50","5147.45","5079.15","5089.65"
"NIFTY 50","25 Apr 2008","4999.15","5117.70","4999.15","5111.70"
"NIFTY 50","24 Apr 2008","5022.90","5072.70","4991.35","4999.85"
"NIFTY 50","23 Apr 2008","5044.35","5083.50","5003.55","5022.80"
"NIFTY 50","22 Apr 2008","5037.05","5074.25","4994.05","5049.30"
"NIFTY 50","21 Apr 2008","4955.90","5053.40","4955.90","5037.00"
"NIFTY 50","17 Apr 2008","4890.60","4984.95","4889.65","4958.40"
"NIFTY 50","16 Apr 2008","4881.65","4951.40","4874.05","4887.30"
"NIFTY 50","15 Apr 2008","4779.95","4917.10","4708.30","4879.65"
"NIFTY 50","11 Apr 2008","4734.35","4817.40","4727.25","4777.80"
"NIFTY 50","10 Apr 2008","4747.55","4799.50","4720.90","4733.00"
"NIFTY 50","09 Apr 2008","4707.05","4758.25","4667.50","4747.05"
"NIFTY 50","08 Apr 2008","4760.65","4769.55","4677.80","4709.65"
"NIFTY 50","07 Apr 2008","4631.35","4798.55","4628.80","4761.20"
"NIFTY 50","04 Apr 2008","4766.70","4791.70","4632.70","4647.00"
"NIFTY 50","03 Apr 2008","4753.90","4833.25","4738.20","4771.60"
"NIFTY 50","02 Apr 2008","4741.40","4916.75","4741.40","4754.20"
"NIFTY 50","01 Apr 2008","4735.65","4800.75","4628.75","4739.55"
"NIFTY 50","31 Mar 2008","4942.15","4947.00","4703.85","4734.50"
"NIFTY 50","28 Mar 2008","4830.00","4970.80","4796.35","4942.00"
"NIFTY 50","27 Mar 2008","4828.80","4863.75","4769.60","4830.25"
"NIFTY 50","26 Mar 2008","4878.70","4912.30","4808.65","4828.85"
"NIFTY 50","25 Mar 2008","4616.80","4896.80","4616.80","4877.50"
"NIFTY 50","24 Mar 2008","4576.80","4649.45","4539.80","4609.85"
"NIFTY 50","19 Mar 2008","4534.75","4718.40","4533.90","4573.95"
"NIFTY 50","18 Mar 2008","4519.90","4617.95","4468.55","4533.00"
"NIFTY 50","17 Mar 2008","4745.45","4745.45","4482.10","4503.10"
"NIFTY 50","14 Mar 2008","4623.80","4758.95","4607.55","4745.80"
"NIFTY 50","13 Mar 2008","4868.70","4868.80","4580.15","4623.60"
"NIFTY 50","12 Mar 2008","4869.75","5019.20","4854.75","4872.00"
"NIFTY 50","11 Mar 2008","4796.30","4888.50","4732.85","4865.90"
"NIFTY 50","10 Mar 2008","4767.80","4814.95","4620.50","4800.40"
"NIFTY 50","07 Mar 2008","4918.30","4918.30","4672.25","4771.60"
"NIFTY 50","05 Mar 2008","4866.85","4936.75","4847.25","4921.40"
"NIFTY 50","04 Mar 2008","4958.55","4976.70","4812.95","4864.25"
"NIFTY 50","03 Mar 2008","5222.80","5222.80","4936.05","4953.00"
"NIFTY 50","29 Feb 2008","5285.00","5290.80","5098.35","5223.50"
"NIFTY 50","28 Feb 2008","5266.35","5302.85","5227.15","5285.10"
"NIFTY 50","27 Feb 2008","5271.40","5368.15","5249.75","5268.40"
"NIFTY 50","26 Feb 2008","5200.80","5281.20","5200.80","5270.05"
"NIFTY 50","25 Feb 2008","5112.25","5212.35","5055.15","5200.70"
"NIFTY 50","22 Feb 2008","5183.40","5184.00","5092.80","5110.75"
"NIFTY 50","21 Feb 2008","5156.90","5241.35","5120.05","5191.80"
"NIFTY 50","20 Feb 2008","5267.15","5267.15","5116.30","5154.45"
"NIFTY 50","19 Feb 2008","5278.40","5368.45","5262.00","5280.80"
"NIFTY 50","18 Feb 2008","5304.45","5348.60","5224.00","5276.90"
"NIFTY 50","15 Feb 2008","5202.85","5315.40","5104.75","5302.90"
"NIFTY 50","14 Feb 2008","4944.65","5220.25","4944.65","5202.00"
"NIFTY 50","13 Feb 2008","4836.55","4986.55","4836.55","4929.45"
"NIFTY 50","12 Feb 2008","4877.85","4949.60","4820.45","4838.25"
"NIFTY 50","11 Feb 2008","5120.55","5126.40","4803.60","4857.00"
"NIFTY 50","08 Feb 2008","5132.10","5173.85","5034.25","5120.35"
"NIFTY 50","07 Feb 2008","5322.55","5344.60","5113.85","5133.25"
"NIFTY 50","06 Feb 2008","5470.40","5470.40","5257.05","5322.55"
"NIFTY 50","05 Feb 2008","5463.75","5500.60","5412.95","5483.90"
"NIFTY 50","04 Feb 2008","5315.55","5545.20","5315.55","5463.50"
"NIFTY 50","01 Feb 2008","5140.60","5339.95","5090.75","5317.25"
"NIFTY 50","31 Jan 2008","5172.25","5251.65","5071.15","5137.45"
"NIFTY 50","30 Jan 2008","5283.75","5314.30","5142.25","5167.60"
"NIFTY 50","29 Jan 2008","5279.55","5391.60","5225.25","5280.80"
"NIFTY 50","28 Jan 2008","5380.95","5380.95","5071.00","5274.10"
"NIFTY 50","25 Jan 2008","5035.05","5399.25","5035.05","5383.35"
"NIFTY 50","24 Jan 2008","5208.00","5357.20","4995.80","5033.45"
"NIFTY 50","23 Jan 2008","4903.05","5328.05","4891.60","5203.40"
"NIFTY 50","22 Jan 2008","5203.35","5203.35","4448.50","4899.30"
"NIFTY 50","21 Jan 2008","5705.00","5705.00","4977.10","5208.80"
"NIFTY 50","18 Jan 2008","5907.75","5908.75","5677.00","5705.30"
"NIFTY 50","17 Jan 2008","5937.95","6013.15","5880.30","5913.20"
"NIFTY 50","16 Jan 2008","6065.00","6065.00","5825.75","5935.75"
"NIFTY 50","15 Jan 2008","6226.35","6260.45","6053.30","6074.25"
"NIFTY 50","14 Jan 2008","6208.80","6244.15","6172.00","6206.80"
"NIFTY 50","11 Jan 2008","6166.65","6224.20","6112.55","6200.10"
"NIFTY 50","10 Jan 2008","6278.10","6347.00","6142.90","6156.95"
"NIFTY 50","09 Jan 2008","6287.55","6338.30","6231.25","6272.00"
"NIFTY 50","08 Jan 2008","6282.45","6357.10","6221.60","6287.85"
"NIFTY 50","07 Jan 2008","6271.00","6289.80","6193.35","6279.10"
"NIFTY 50","04 Jan 2008","6179.10","6300.05","6179.10","6274.30"
"NIFTY 50","03 Jan 2008","6184.25","6230.15","6126.40","6178.55"
"NIFTY 50","02 Jan 2008","6144.70","6197.00","6060.85","6179.40"
"NIFTY 50","01 Jan 2008","6136.75","6165.35","6109.85","6144.35"
"NIFTY 50","31 Dec 2007","6095.00","6167.75","6095.00","6138.60"
"NIFTY 50","28 Dec 2007","6079.55","6098.60","6021.90","6079.70"
"NIFTY 50","27 Dec 2007","6069.00","6110.85","6060.20","6081.50"
"NIFTY 50","26 Dec 2007","5988.45","6085.25","5988.45","6070.75"
"NIFTY 50","24 Dec 2007","5771.30","6001.05","5771.30","5985.10"
"NIFTY 50","20 Dec 2007","5751.75","5799.50","5742.75","5766.50"
"NIFTY 50","19 Dec 2007","5730.25","5840.80","5676.70","5751.15"
"NIFTY 50","18 Dec 2007","5777.60","5874.60","5710.60","5742.30"
"NIFTY 50","17 Dec 2007","6037.95","6039.95","5740.60","5777.00"
"NIFTY 50","14 Dec 2007","6056.20","6078.55","6015.05","6047.70"
"NIFTY 50","13 Dec 2007","6159.25","6185.40","6040.40","6058.10"
"NIFTY 50","12 Dec 2007","6067.05","6175.65","6005.45","6159.30"
"NIFTY 50","11 Dec 2007","5960.40","6111.20","5960.40","6097.25"
"NIFTY 50","10 Dec 2007","5974.00","6015.30","5923.35","5960.60"
"NIFTY 50","07 Dec 2007","5963.60","6042.10","5894.80","5974.30"
"NIFTY 50","06 Dec 2007","5941.05","6027.05","5919.80","5954.70"
"NIFTY 50","05 Dec 2007","5861.90","5949.30","5859.95","5940.00"
"NIFTY 50","04 Dec 2007","5870.20","5897.25","5840.30","5858.35"
"NIFTY 50","03 Dec 2007","5765.45","5878.80","5754.60","5865.00"
"NIFTY 50","30 Nov 2007","5633.90","5782.55","5632.65","5762.75"
"NIFTY 50","29 Nov 2007","5617.80","5725.00","5612.10","5634.60"
"NIFTY 50","28 Nov 2007","5699.55","5749.95","5595.50","5617.55"
"NIFTY 50","27 Nov 2007","5729.25","5743.55","5655.60","5698.15"
"NIFTY 50","26 Nov 2007","5611.30","5772.55","5608.95","5731.70"
"NIFTY 50","23 Nov 2007","5524.30","5638.60","5514.75","5608.60"
"NIFTY 50","22 Nov 2007","5564.65","5608.65","5394.35","5519.35"
"NIFTY 50","21 Nov 2007","5778.80","5790.05","5530.85","5561.05"
"NIFTY 50","20 Nov 2007","5911.25","5923.70","5755.80","5780.90"
"NIFTY 50","19 Nov 2007","5908.05","5981.80","5893.80","5907.65"
"NIFTY 50","16 Nov 2007","5913.15","5948.05","5817.40","5906.85"
"NIFTY 50","15 Nov 2007","5942.70","5966.95","5895.65","5912.10"
"NIFTY 50","14 Nov 2007","5703.95","5950.20","5700.05","5937.90"
"NIFTY 50","13 Nov 2007","5612.35","5758.85","5591.60","5695.40"
"NIFTY 50","12 Nov 2007","5660.60","5660.60","5477.50","5617.10"
"NIFTY 50","09 Nov 2007","5703.45","5794.20","5614.90","5663.25"
"NIFTY 50","08 Nov 2007","5779.30","5780.80","5646.75","5698.75"
"NIFTY 50","07 Nov 2007","5782.40","5861.35","5744.30","5782.35"
"NIFTY 50","06 Nov 2007","5847.10","5957.20","5759.95","5786.50"
"NIFTY 50","05 Nov 2007","5931.90","5948.55","5819.60","5847.30"
"NIFTY 50","02 Nov 2007","5854.85","5944.75","5714.25","5932.40"
"NIFTY 50","01 Nov 2007","5903.80","6011.95","5837.20","5866.45"
"NIFTY 50","31 Oct 2007","5868.90","5952.25","5861.30","5900.65"
"NIFTY 50","30 Oct 2007","5917.55","5976.00","5833.90","5868.75"
"NIFTY 50","29 Oct 2007","5708.90","5922.50","5708.90","5905.90"
"NIFTY 50","26 Oct 2007","5564.25","5716.90","5513.35","5702.30"
"NIFTY 50","25 Oct 2007","5499.05","5605.95","5469.30","5568.95"
"NIFTY 50","24 Oct 2007","5477.60","5577.90","5419.40","5496.15"
"NIFTY 50","23 Oct 2007","5185.30","5488.50","5176.85","5473.70"
"NIFTY 50","22 Oct 2007","5202.75","5247.40","5070.90","5184.00"
"NIFTY 50","19 Oct 2007","5360.35","5390.85","5101.75","5215.30"
"NIFTY 50","18 Oct 2007","5551.10","5736.80","5269.65","5351.00"
"NIFTY 50","17 Oct 2007","5658.90","5658.90","5107.30","5559.30"
"NIFTY 50","16 Oct 2007","5670.65","5708.35","5578.45","5668.05"
"NIFTY 50","15 Oct 2007","5428.35","5682.65","5419.90","5670.40"
"NIFTY 50","12 Oct 2007","5525.30","5549.30","5402.60","5428.25"
"NIFTY 50","11 Oct 2007","5438.90","5532.75","5424.25","5524.85"
"NIFTY 50","10 Oct 2007","5328.15","5454.70","5328.15","5441.45"
"NIFTY 50","09 Oct 2007","5062.65","5348.70","5000.95","5327.25"
"NIFTY 50","08 Oct 2007","5186.25","5249.30","5024.75","5085.10"
"NIFTY 50","05 Oct 2007","5208.15","5248.55","5164.50","5185.85"
"NIFTY 50","04 Oct 2007","5211.65","5233.10","5126.05","5208.65"
"NIFTY 50","03 Oct 2007","5069.00","5261.35","5034.15","5210.80"
"NIFTY 50","01 Oct 2007","5021.50","5089.30","5001.35","5068.95"
"NIFTY 50","28 Sep 2007","4996.45","5055.80","4996.45","5021.35"
"NIFTY 50","27 Sep 2007","4942.70","5016.40","4942.70","5000.55"
"NIFTY 50","26 Sep 2007","4937.60","4980.85","4930.35","4940.50"
"NIFTY 50","25 Sep 2007","4939.10","4953.90","4878.15","4938.85"
"NIFTY 50","24 Sep 2007","4837.15","4941.15","4837.15","4932.20"
"NIFTY 50","21 Sep 2007","4752.95","4855.70","4733.70","4837.55"
"NIFTY 50","20 Sep 2007","4734.85","4760.85","4721.15","4747.55"
"NIFTY 50","19 Sep 2007","4550.25","4739.00","4550.25","4732.35"
"NIFTY 50","18 Sep 2007","4494.10","4551.80","4481.55","4546.20"
"NIFTY 50","17 Sep 2007","4518.45","4549.05","4482.85","4494.65"
"NIFTY 50","14 Sep 2007","4530.00","4582.60","4508.85","4518.00"
"NIFTY 50","13 Sep 2007","4498.05","4540.60","4498.05","4528.95"
"NIFTY 50","12 Sep 2007","4498.65","4531.50","4490.40","4496.85"
"NIFTY 50","11 Sep 2007","4509.65","4538.60","4487.15","4497.05"
"NIFTY 50","10 Sep 2007","4506.85","4515.25","4452.95","4507.85"
"NIFTY 50","07 Sep 2007","4518.65","4547.75","4499.90","4509.50"
"NIFTY 50","06 Sep 2007","4475.70","4522.50","4445.55","4518.60"
"NIFTY 50","05 Sep 2007","4479.60","4507.75","4458.55","4475.85"
"NIFTY 50","04 Sep 2007","4481.55","4501.30","4460.40","4479.25"
"NIFTY 50","03 Sep 2007","4466.65","4490.55","4452.40","4474.75"
"NIFTY 50","31 Aug 2007","4412.60","4471.30","4403.00","4464.00"
"NIFTY 50","30 Aug 2007","4360.35","4422.30","4359.75","4412.30"
"NIFTY 50","29 Aug 2007","4317.70","4368.60","4226.35","4359.30"
"NIFTY 50","28 Aug 2007","4302.40","4329.15","4280.60","4320.70"
"NIFTY 50","27 Aug 2007","4193.60","4310.00","4193.60","4302.60"
"NIFTY 50","24 Aug 2007","4113.05","4201.45","4110.05","4190.15"
"NIFTY 50","23 Aug 2007","4160.10","4249.85","4100.80","4114.95"
"NIFTY 50","22 Aug 2007","4081.25","4165.70","4040.15","4153.15"
"NIFTY 50","21 Aug 2007","4209.55","4238.10","4058.55","4074.90"
"NIFTY 50","20 Aug 2007","4108.95","4262.60","4108.95","4209.05"
"NIFTY 50","17 Aug 2007","4171.10","4171.10","4002.20","4108.05"
"NIFTY 50","16 Aug 2007","4366.00","4366.00","4171.15","4178.60"
"NIFTY 50","14 Aug 2007","4373.90","4394.30","4354.35","4370.20"
"NIFTY 50","13 Aug 2007","4324.65","4383.80","4324.65","4373.65"
"NIFTY 50","10 Aug 2007","4393.60","4395.50","4239.20","4333.35"
"NIFTY 50","09 Aug 2007","4462.25","4530.05","4390.80","4403.20"
"NIFTY 50","08 Aug 2007","4357.00","4472.15","4356.75","4462.10"
"NIFTY 50","07 Aug 2007","4341.50","4406.40","4341.50","4356.35"
"NIFTY 50","06 Aug 2007","4404.05","4404.05","4267.15","4339.50"
"NIFTY 50","03 Aug 2007","4355.75","4428.10","4355.75","4401.55"
"NIFTY 50","02 Aug 2007","4356.35","4399.75","4327.00","4356.35"
"NIFTY 50","01 Aug 2007","4528.85","4532.90","4339.75","4345.85"
"NIFTY 50","31 Jul 2007","4444.25","4534.20","4432.85","4528.85"
"NIFTY 50","30 Jul 2007","4442.35","4493.05","4403.70","4440.05"
"NIFTY 50","27 Jul 2007","4618.65","4618.90","4424.25","4445.20"
"NIFTY 50","26 Jul 2007","4593.10","4624.30","4570.80","4619.80"
"NIFTY 50","25 Jul 2007","4620.50","4620.50","4555.80","4588.70"
"NIFTY 50","24 Jul 2007","4620.05","4647.95","4609.75","4620.75"
"NIFTY 50","23 Jul 2007","4564.25","4628.45","4547.20","4619.35"
"NIFTY 50","20 Jul 2007","4563.75","4600.80","4553.80","4566.05"
"NIFTY 50","19 Jul 2007","4500.35","4573.00","4496.20","4562.10"
"NIFTY 50","18 Jul 2007","4498.65","4510.80","4452.85","4499.55"
"NIFTY 50","17 Jul 2007","4497.10","4550.25","4488.25","4496.75"
"NIFTY 50","16 Jul 2007","4505.95","4521.85","4495.95","4512.15"
"NIFTY 50","13 Jul 2007","4446.40","4513.90","4446.05","4504.55"
"NIFTY 50","12 Jul 2007","4388.05","4451.95","4387.05","4446.15"
"NIFTY 50","11 Jul 2007","4403.80","4411.45","4344.70","4387.15"
"NIFTY 50","10 Jul 2007","4419.10","4434.45","4393.00","4406.05"
"NIFTY 50","09 Jul 2007","4385.45","4427.55","4385.45","4419.40"
"NIFTY 50","06 Jul 2007","4353.10","4411.00","4304.00","4384.85"
"NIFTY 50","05 Jul 2007","4359.20","4378.55","4311.80","4353.95"
